,Global_active_power at scale: 5^2,mse,predicted
51,0.9087495200641772,1.8543274467580708,-0.452987402677536
52,1.6107631399545026,3.4001787345831995,-0.23319421708583832
53,2.095025802065424,4.192885474040918,0.04737215116620064
54,0.7514506756636563,0.16212477980013537,0.34880346059799194
55,-0.9625560037745796,2.2900097845461187,0.5507218241691589
56,-1.1995343418727633,3.0594613723408206,0.5495972633361816
57,-1.1702057426539767,2.3356973912980936,0.35809311270713806
58,0.13703208377279008,0.00934017843787189,0.040387485176324844
59,0.19336278963527814,0.18656656958162837,-0.23857073485851288
60,-0.2865582914315177,0.011948039778340925,-0.39586538076400757
61,-0.8965376988359428,0.19693342540435782,-0.45276588201522827
62,-1.3755085162069778,0.7991001125181265,-0.4815845191478729
63,-1.1479637227924249,0.36602735531218394,-0.5429617762565613
64,-1.319192211624306,0.48242779645841366,-0.6246219873428345
65,-1.266151639892003,0.3022807736970738,-0.7163509726524353
66,-1.3283341154326043,0.28300487703104615,-0.7963520884513855
67,-1.3619516120816149,0.2582302381196206,-0.8537880182266235
68,-1.2583466683807019,0.13886865846099755,-0.8856958150863647
69,-1.1939852686680712,0.09441839107837603,-0.8867095112800598
70,-0.7263478333033772,0.017411083406808903,-0.8582988977432251
71,-0.4035627640911885,0.14284672289130143,-0.7815134525299072
72,-0.43784685208368807,0.04567986095566609,-0.6515753269195557
73,-0.2308941419889351,0.07308492519139811,-0.5012363791465759
74,0.47969662598177804,0.6935252056624952,-0.3530849814414978
75,0.6757808052018588,0.7455576760634891,-0.18767601251602173
76,0.286318878590319,0.09014135464581313,-0.013916620053350925
77,-0.05184130769233594,0.0289809689215186,0.11839666962623596
78,0.14668498564452778,0.0007389033352179559,0.17386776208877563
79,-0.07266148545795392,0.059858888042734766,0.1719992756843567
80,1.1226345038719323,0.9999578969752634,0.12265555560588837
81,0.5217515596716398,0.16168362202970504,0.11965253949165344
82,0.34905101637258734,0.04289456669003663,0.14194098114967346
83,-0.45098387602242634,0.3765034358372638,0.1626148819923401
84,-0.6427242920491972,0.5866993015859429,0.1232386976480484
85,-0.9061348784842715,0.8478394469785686,0.014647097326815128
86,-0.9771283020249706,0.6784141609906424,-0.1534692943096161
87,-1.2811529560507544,0.8674210662906465,-0.3497985303401947
88,-1.2909353191182025,0.5405924421474825,-0.5556854009628296
89,-1.095105044167491,0.12560276174130405,-0.7407002449035645
90,-1.2072344604779393,0.11664826683634147,-0.865696370601654
91,-1.1869124843747558,0.0682499880049209,-0.9256654977798462
92,-1.2896576549065843,0.13092224192213084,-0.9278258681297302
93,-1.3372728885257836,0.1947866036561557,-0.8959265351295471
94,-1.3697588905357125,0.2672193059667959,-0.8528262972831726
95,-0.9052013201987604,0.008202359367002428,-0.8146344423294067
96,-0.8217298942302645,0.004026708647593176,-0.7582735419273376
97,-1.1334223239214116,0.2045344947515503,-0.6811674237251282
98,-1.3401923688498378,0.5217749592060736,-0.6178524494171143
99,-1.2231664027015439,0.3923093721457065,-0.5968203544616699
100,-1.1190248896153054,0.25834019281270065,-0.6107531189918518
101,-1.242101748485126,0.3630363941499818,-0.6395767331123352
102,-1.3038608987300875,0.3917366662866104,-0.6779721975326538
103,-1.3488888745095409,0.39227980975711024,-0.7225664258003235
104,-1.332035182221316,0.3163284688234385,-0.7696043252944946
105,-1.3634225032873464,0.3043002715738082,-0.8117883205413818
106,-1.0222960761048752,0.03110401161463885,-0.8459327816963196
107,-0.6589040434473297,0.035820580365827,-0.8481673002243042
108,0.8588062241958897,2.7378780770120184,-0.7958472371101379
109,1.2251325555051187,3.355795922866977,-0.6067506074905396
110,0.3606464173282983,0.4378670849719016,-0.30106884241104126
111,-0.37043154005304435,0.12415654730175718,-0.01807299070060253
112,-0.37384020553443825,0.25929870715884873,0.13537360727787018
113,-0.3853035884737143,0.2932378114191579,0.1562107801437378
114,-0.347600422945784,0.18367923995703617,0.08097773790359497
115,0.1354420215758981,0.031665977676732446,-0.0425073467195034
116,0.9464223282448662,1.1868879720265164,-0.14302155375480652
117,0.4856525812434172,0.39422130922932314,-0.14221787452697754
118,-0.17999068622107417,0.010929536435896904,-0.07544626295566559
119,-0.34968748352474044,0.10636946948626892,-0.023544156923890114
120,-0.3658916912160183,0.11798767365778763,-0.02239835262298584
121,-0.41436523501550115,0.11979351206953633,-0.06825324147939682
122,-0.416516940972416,0.07442319488187706,-0.14371079206466675
123,-0.09666925496071968,0.016790155853095082,-0.22624608874320984
124,-0.3575725968835908,0.006641478506098216,-0.2760773301124573
125,-0.803115203034421,0.25222545612844505,-0.30089467763900757
126,-1.088710915910303,0.5647974356232786,-0.33718085289001465
127,-1.2010886405005787,0.6285942848660596,-0.40824925899505615
128,-1.202719827438579,0.4783087253350961,-0.5111211538314819
129,-1.1012680364459566,0.2276884536407161,-0.624100923538208
130,-1.0927336577831595,0.14107667090329287,-0.7171319127082825
131,-1.0214527955294308,0.061287181029951544,-0.7738903164863586
132,-0.8695515728786313,0.006725826606403687,-0.7875404357910156
133,0.612836774946811,1.8738857353942147,-0.7560626864433289
134,1.2100286970307366,3.2678080484864283,-0.5976792573928833
135,1.1681870419690954,2.179032184531206,-0.30796748399734497
136,1.144623984267604,1.2530793558081346,0.025213712826371193
137,1.2671396646514337,0.9055163681775755,0.3155534267425537
138,1.5382941861644999,1.0194248613997312,0.5286284685134888
139,1.4869512758430146,0.6586768771408956,0.6753621697425842
140,1.4731805175597859,0.5002686419070418,0.7658838033676147
141,1.3459066847894823,0.28281958910680105,0.8140988349914551
142,1.4050285028178373,0.3326405178052169,0.8282785415649414
143,0.8637378912260677,0.001541720482791323,0.8244731426239014
144,0.5124632401114544,0.07517553677531515,0.7866448163986206
145,0.39168240740425025,0.09845844241720389,0.7054632902145386
146,0.3378969073516754,0.06386961489464256,0.590621292591095
147,-0.23531987362498707,0.4857178389058524,0.461614727973938
148,-0.15550604597630538,0.21212088983161048,0.3050597906112671
149,-0.2082469138821,0.12373737060759671,0.14351631700992584
150,-0.43592412905099437,0.18849578688278065,-0.0017631141236051917
151,-0.45356527961117427,0.10566541152153827,-0.12850311398506165
152,-0.4868801744216829,0.06644286498215549,-0.22911503911018372
153,-0.44693078479445325,0.021674159676096504,-0.2997093200683594
154,-1.0570381349463067,0.5187023045734139,-0.33682823181152344
155,-1.2770435598972676,0.7947830456513211,-0.3855375051498413
156,-1.2140948749791378,0.5587865030757799,-0.46657463908195496
157,-1.2569511523290817,0.48021127149907833,-0.563978374004364
158,-1.4274633842236524,0.5905854737489062,-0.6589677929878235
159,-1.1468210654625444,0.16059776380095983,-0.7460745573043823
160,-1.2572522172461968,0.21144071170839032,-0.797425389289856
161,-1.2807164865835912,0.217350611377701,-0.8145077228546143
162,-1.3272755839577233,0.2702360547049736,-0.8074332475662231
163,-1.0298161487520119,0.05734157187192786,-0.7903551459312439
164,-0.7662638116607298,0.00015807514979658492,-0.7536910176277161
165,-0.3651803892212956,0.10354153089032235,-0.6869590878486633
166,-0.5267344950464451,0.0026383013941418502,-0.5780988931655884
167,-0.098259264163753,0.1310559499430616,-0.4602757692337036
168,0.3929067385417504,0.530213002875764,-0.33525052666664124
169,1.091424428616846,1.6450795245229621,-0.19118210673332214
170,-0.06677446414054866,0.0034855997684023854,-0.007735495921224356
171,0.2386167762691811,0.014712681728314116,0.11732093244791031
172,0.016591027208080963,0.026377213369362502,0.17900165915489197
173,-0.9352826706830345,1.2358547398637918,0.1764073669910431
174,-1.1327124778285897,1.4487665417813338,0.0709347054362297
175,-1.094174614208991,0.9385374921887701,-0.12539316713809967
176,-1.017280255939143,0.4257443994027269,-0.36478933691978455
177,-0.8462201586284352,0.06530281207455789,-0.5906760096549988
178,0.03241657814166968,0.6144947535646282,-0.7514805793762207
179,0.011194558756021725,0.6094095703114156,-0.7694523334503174
180,-0.16660542262927244,0.2411062150753989,-0.6576310992240906
181,-0.6097052966045976,0.015415947137686509,-0.4855443239212036
182,-0.7938315464200011,0.20354128780558167,-0.342676043510437
183,-1.1251424529061933,0.7241642915437096,-0.27416402101516724
184,-1.211502102266607,0.8336966987536318,-0.2984321713447571
185,-0.8313284574630045,0.188901719213573,-0.3967002034187317
186,-0.5106425422238672,1.4587967016575293e-05,-0.5068231225013733
187,-0.48240239556000447,0.007920051387429449,-0.571397066116333
188,-0.6241395161529139,0.002350131505942109,-0.5756613612174988
189,0.1812340817942774,0.523661815540848,-0.5424107313156128
190,0.5638131288984541,1.0123848727142837,-0.4423602521419525
191,0.6344444029372094,0.8257947944009588,-0.2742881178855896
192,0.17483726841943573,0.06332268908652276,-0.07680273056030273
193,0.13825294723287151,0.0036785049805263758,0.07760226726531982
194,0.6320306723551706,0.21953910540046095,0.16348066926002502
195,0.5999964262583778,0.14726668161981807,0.21624301373958588
196,0.23898066412885763,0.00011803375309850435,0.2498449981212616
197,0.1620189212049295,0.007724154945422349,0.24990609288215637
198,-0.46105018009176085,0.4607076591951838,0.21770431101322174
199,-1.0803742485605838,1.4598239013772785,0.12785747647285461
200,-1.2646120363309492,1.4928765455702808,-0.04277876392006874
201,-1.3166165766873594,1.0807381620480243,-0.2770310044288635
202,-1.2538676937883146,0.5199006851595056,-0.53282630443573
203,-1.294917262350229,0.2876994437786519,-0.7585410475730896
204,-1.3281980716084878,0.16537968936071432,-0.9215290546417236
205,-1.4123147474585434,0.16131825872142092,-1.0106703042984009
206,-1.2165581489391597,0.03234577688005878,-1.0367088317871094
207,-1.3004300654741476,0.08819168593382248,-1.0034592151641846
208,-1.2809094248011577,0.11897999366857687,-0.935974657535553
209,-1.4133907743266332,0.309202298320989,-0.8573311567306519
210,-1.271834313955504,0.228054315642909,-0.7942839860916138
211,-1.3031007725811736,0.3077240569138399,-0.748371958732605
212,-1.266704028761663,0.2971847400252339,-0.7215574979782104
213,-1.3917178047743888,0.4647701578825205,-0.7099772691726685
214,-1.284581754672228,0.3211857266288753,-0.7178492546081543
215,-1.390439902363473,0.43009586802644983,-0.7346229553222656
216,-1.004161183172039,0.05958107500830582,-0.7600688338279724
217,-0.7705832663424739,2.2716286601545574e-05,-0.7658171057701111
218,-1.0960163867309836,0.13156696034579687,-0.7332947850227356
219,-1.1498213564190887,0.2084476606498708,-0.693260669708252
220,-1.415230442159604,0.5588498056434198,-0.6676678657531738
221,-0.37290167681733877,0.09415338500351464,-0.6797459125518799
222,-0.4065867796043632,0.063988526886549,-0.6595463156700134
223,0.20394476384502788,0.6417220196594796,-0.5971307754516602
224,1.023142640569474,2.234883258369012,-0.4718099534511566
225,0.6426361286829981,0.8192443609813785,-0.2624850571155548
226,-0.1484990362023474,0.011655855218716935,-0.040536750108003616
227,0.36658805176558573,0.07264070255859327,0.0970686599612236
228,-0.02033887082930616,0.03489143826599486,0.16645362973213196
229,-0.28392827674515536,0.20147491721401467,0.1649312973022461
230,-0.4641293247483774,0.31538922444857265,0.09746592491865158
231,-0.501545254226391,0.23135021735405914,-0.020556462928652763
232,-0.6787772270131346,0.26767144932545867,-0.1614074856042862
233,0.00785385012290087,0.09923386972485747,-0.30716022849082947
234,-0.6947873383735068,0.09298176964263874,-0.389858216047287
235,-0.8298840247235587,0.15078955330423074,-0.44156771898269653
236,-1.0019849936365424,0.2667572022982859,-0.4854995608329773
237,-0.7272014902193906,0.03606595268146533,-0.5372911095619202
238,-1.0614908397376699,0.23699550025083108,-0.5746690034866333
239,-0.9226394421515774,0.0974057439345712,-0.610540509223938
240,-0.4933670899280247,0.020251460165612255,-0.6356747150421143
241,-0.40563318091931055,0.044888006676188905,-0.6175010800361633
242,-0.2279393950738262,0.10571824921348108,-0.5530828237533569
243,-0.4274092061639653,0.0005630367845768933,-0.45113760232925415
244,-0.11198674671709367,0.057030563648944335,-0.35079747438430786
245,-0.20350987356889183,0.002694552867883196,-0.25541895627975464
246,-0.11869967942749332,0.003877249289647801,-0.18096724152565002
247,-0.4156076966031396,0.08205254645687182,-0.12915953993797302
248,-0.2889739438942614,0.029156962290239917,-0.11821984499692917
249,1.1173971994649174,1.5694148691499894,-0.13536569476127625
250,2.056239865045339,4.558097924063081,-0.07873037457466125
251,1.8725674275466944,3.1214900638589143,0.10579351335763931
252,1.0646590220490317,0.5067928102803905,0.35276520252227783
253,1.00103213147903,0.2023164225717316,0.5512361526489258
254,1.916910722817511,1.5597536199330866,0.6680097579956055
255,1.2110645219454164,0.2052229989446712,0.7580490708351135
256,3.0854659582627217,5.210116802984021,0.8028979301452637
257,2.014992566741206,1.2492723710603109,0.8972840309143066
258,1.0901886343134815,0.009645810739018466,0.9919755458831787
259,0.8386799785724743,0.03559644766190533,1.0273501873016357
260,0.6068251647362805,0.14854409885903594,0.9922393560409546
261,0.23338290382116447,0.4373679610350666,0.8947209119796753
262,-0.019295971380901847,0.5787349042596976,0.741450309753418
263,-0.1424793047913131,0.47482550209616686,0.5465965270996094
264,-0.21960689436278905,0.3069456956746633,0.3344199061393738
265,-0.13276826960218416,0.07010128143680558,0.1319981962442398
266,-0.038037211181292524,8.92739567161055e-05,-0.02858872152864933
267,-0.032567280916995615,0.008593997484016349,-0.12527109682559967
268,-0.16518998995432663,4.320570160391625e-05,-0.15861688554286957
269,-0.09296935506505999,0.0036171442196806366,-0.15311205387115479
270,-0.15266071693025499,0.0008130279224345555,-0.12414707243442535
271,0.11539377845705638,0.04243398880187496,-0.09060133993625641
272,-0.01642458941476107,0.0008640315579545658,-0.0458190031349659
273,-0.09913828645805803,0.00892615213778056,-0.004659970756620169
274,0.5645929946494997,0.2974568822009305,0.01919691637158394
275,0.22346907377624597,0.024829462370671927,0.06589540094137192
276,0.14406546140188253,0.0009425447425215996,0.1133645698428154
277,-0.35278631473480254,0.24653870512438641,0.14374032616615295
278,-0.12772329572880206,0.06238587038321424,0.12204834073781967
279,1.072495976633091,1.0076073037493694,0.06869953125715256
280,1.8974539387047462,3.3030416286052007,0.08002673834562302
281,2.4589877013382924,5.052126861829733,0.211294025182724
282,2.4310085103022527,3.936936314019008,0.44683706760406494
283,1.3822207788257432,0.45219939695076355,0.7097630500793457
284,1.0145299089036828,0.014436579923983575,0.894377589225769
285,1.0866817793983923,0.013348078476689078,0.971147894859314
286,0.6710552752100789,0.08678708329129234,0.9656517505645752
287,0.8998284781628001,0.00010429445341790431,0.8896160125732422
288,1.1252748822340934,0.11525656414810487,0.7857803106307983
289,1.3330875532265527,0.40456419667776167,0.6970339417457581
290,0.7315676591031672,0.006262741115583959,0.6524301767349243
291,0.5120330817778878,0.011234742632027896,0.6180271506309509
292,0.9179081871163743,0.12009916304512666,0.5713549256324768
293,1.1547203021842842,0.3810421068707353,0.5374342203140259
294,1.4004401976105711,0.7453671767003879,0.5370936989784241
295,1.3098068447435072,0.532748127572213,0.5799108743667603
296,1.5825140522293737,0.8791752824344993,0.6448705792427063
297,1.704105906592353,0.9554670089501787,0.7266259789466858
298,1.7521011048255084,0.8770012039434907,0.8156176805496216
299,2.1065051092118363,1.454892454795961,0.9003158807754517
300,2.0311558168174275,1.0887321562237358,0.9877325296401978
301,2.145406799628682,1.1635605633833102,1.0667221546173096
302,2.387093199349545,1.566288413015893,1.1355787515640259
303,3.0716649571926746,3.497478849648782,1.2015101909637451
304,3.051375552962727,3.1099672175868553,1.2878656387329102
305,2.1397784977433574,0.5726117316662682,1.3830673694610596
306,1.7486134584206343,0.09454876380744545,1.4411256313323975
307,1.999246678427317,0.3063651733716254,1.4457440376281738
308,2.141876896762241,0.5215427033566344,1.4196977615356445
309,1.8146366776115865,0.18325059195301546,1.3865588903427124
310,2.1217781967041436,0.6038359204647047,1.3447093963623047
311,2.1323423448359113,0.6698923726146175,1.3138728141784668
312,1.8518674120762095,0.30586656168045046,1.298815369606018
313,1.1533615486925712,0.017419211340557718,1.2853434085845947
314,1.0072713411603142,0.05374020635896735,1.2390906810760498
315,1.3626184923863225,0.042422599660593655,1.1566510200500488
316,2.7251627031583237,2.735310637333479,1.0712852478027344
317,2.214372006420633,1.3177022174280677,1.0664598941802979
318,3.13065907687821,4.0691745795304515,1.1134395599365234
319,3.432161515605706,4.895059900868426,1.219683289527893
320,2.3755272811475336,1.0292444367104798,1.3610104322433472
321,1.7684260942985854,0.09084237900104655,1.4670253992080688
322,1.713047855556628,0.04340020879791114,1.504720687866211
323,1.0825186188823335,0.160726038980048,1.4834251403808594
324,1.1276216047514713,0.07303100803108069,1.3978641033172607
325,0.7030184807513715,0.32449827052694535,1.2726659774780273
326,0.04910003067524801,1.1324311777320104,1.1132575273513794
327,-0.11638288144463385,1.0449284886510828,0.9058345556259155
328,-0.04957346440336959,0.5071174124701214,0.662548303604126
329,-0.22814740065789968,0.4198253851217819,0.41979193687438965
330,-0.16440054779033791,0.13254307935215412,0.19966411590576172
331,-0.02767321203828574,0.0031517967630917904,0.028467653319239616
332,-0.02731072799052842,0.0020507422421930893,-0.07259584963321686
333,-0.2789198717867528,0.029587407014857833,-0.10690996795892715
334,-0.18701304219033746,0.005986076564373061,-0.10964330285787582
335,-0.18123763764656556,0.0072954367628601385,-0.09582430869340897
336,0.048931147695532626,0.015754116862439296,-0.07658425718545914
337,-0.033993467739210234,0.00010854826182592382,-0.04441211745142937
338,-0.14988264268749021,0.01945208793520789,-0.010411900468170643
339,-0.21033626046294168,0.0482580736498148,0.009340942837297916
340,-0.2817189791557606,0.08352990696801342,0.007296430412679911
341,0.07201747390077977,0.008030014013895373,-0.01759287156164646
342,0.6549762737932068,0.47524354690413534,-0.03440282866358757
343,0.6312899936024036,0.3958429814545304,0.0021294564940035343
344,0.4974526763134885,0.17239481615082455,0.08224812895059586
345,0.8997635516517068,0.5318168801543705,0.17050579190254211
346,0.24331413427385593,0.0005835750665662305,0.26747143268585205
347,-0.03044454806410584,0.12370078861875375,0.32126668095588684
348,0.29163207998688523,0.00029512686313067413,0.30881133675575256
349,-0.49400989129626605,0.5742258682316671,0.2637670338153839
350,0.3277106618739473,0.027546961318392495,0.16173788905143738
351,1.439232301470887,1.8676911389641124,0.07259733229875565
352,0.793703415817947,0.4899730740289578,0.09372264891862869
353,0.26530527026271133,0.007607412053992013,0.17808479070663452
354,-0.08643132143440659,0.1129045266393382,0.24958136677742004
355,-0.35936842117069867,0.3852430111833592,0.26131105422973633
356,0.3941443135806697,0.03787660233693985,0.19952519237995148
357,1.2537209943187255,1.2513760885080787,0.1350717693567276
358,0.714807279763468,0.31693393501237765,0.15183842182159424
359,0.1577977235285661,0.003281545203464268,0.21508249640464783
360,-0.36275941994299327,0.38607304358138833,0.25858834385871887
361,-0.3490018572875325,0.3378616958890816,0.23225685954093933
362,-0.1594249022422878,0.0924228714031612,0.14458639919757843
363,-0.8153127766675373,0.725634236213704,0.036528896540403366
364,-0.919202873792985,0.663380986030126,-0.104720838367939
365,-1.2063681137644309,0.8812711352844961,-0.2676076889038086
366,-0.935734843558837,0.24087290791914392,-0.4449467957019806
367,-1.0377602539690673,0.19720158614117428,-0.5936864018440247
368,-1.1704957037346333,0.22426391951159236,-0.6969305872917175
369,-1.1935801751451862,0.1889762480893347,-0.7588661909103394
370,-1.2048868629042366,0.174848838494088,-0.7867375612258911
371,-1.1039234336303823,0.098964337179251,-0.7893374562263489
372,-1.1002333635128116,0.1097968226404489,-0.7688773274421692
373,-1.1408259799119185,0.16566030354104821,-0.7338120937347412
374,-1.177008940196439,0.23012036518067228,-0.6973003149032593
375,-1.1984946662977896,0.2788702280367947,-0.6704130172729492
376,-1.1126765104586676,0.2062865754780424,-0.6584886908531189
377,-1.110480628242029,0.20731550856392408,-0.6551614999771118
378,-0.8377780570623917,0.032816331954865365,-0.6566252708435059
379,-0.574031454521404,0.004837707633614395,-0.6435850858688354
380,-0.19851033518595643,0.1606542599816708,-0.5993273258209229
381,-0.567693938982095,0.003335892886604523,-0.5099367499351501
382,-1.1680230169822452,0.5596117101685061,-0.41995102167129517
383,-1.2053024002098252,0.6596277764324465,-0.3931276798248291
384,-1.0618091592641992,0.3900417715199562,-0.4372759163379669
385,-0.9519166469325968,0.18552899794223016,-0.5211858749389648
386,-1.0018331246490069,0.15538815045435406,-0.6076400876045227
387,-0.9540461044131888,0.07627233231004403,-0.6778716444969177
388,-1.109364407964196,0.15149110799364524,-0.7201458215713501
389,-1.0914090840160786,0.12052298904678813,-0.7442448735237122
390,-1.0598069122018199,0.0928905429092572,-0.7550274133682251
391,-1.1016665853259502,0.12070719516791963,-0.754237174987793
392,-1.1936608939156395,0.1986793859812617,-0.7479262351989746
393,-1.2601027561366216,0.26456518562415404,-0.7457437515258789
394,-1.2221351019897326,0.21944963278770588,-0.7536805868148804
395,-1.2563928405292628,0.23952417747144678,-0.766980767250061
396,0.1266653401335265,0.8268891730942035,-0.7826691269874573
397,0.6950622402133012,1.9676872608569649,-0.7076805233955383
398,0.39211082038042094,0.8136800336886952,-0.5099313259124756
399,-0.14131409573405554,0.01518000069092158,-0.2645212411880493
400,-0.42215169920431206,0.1214943575370461,-0.07359129190444946
401,-0.3387017875583646,0.12367960683009312,0.012979327701032162
402,0.04029571695016656,0.0009384494070045881,0.009661595337092876
403,-0.0562041649752544,0.0007669833531085743,-0.028509700670838356
404,0.12598576766802852,0.04087685257198608,-0.07619448006153107
405,1.2878065715277833,1.944706500454062,-0.10672076791524887
406,1.7070402401706801,3.059417014444248,-0.04207868501543999
407,0.9249744296353308,0.6371574944670658,0.12675297260284424
408,0.19017299543406854,0.012594832077412686,0.3023996949195862
409,-0.08131740189074665,0.22854670552004847,0.3967481851577759
410,0.574842324989253,0.03512538571998828,0.38742464780807495
411,-0.06630228595790856,0.16438636971631446,0.3391436040401459
412,-0.04645208809258066,0.08778406915116954,0.2498316764831543
413,0.6705715498223779,0.2808250727268014,0.14064224064350128
414,-0.12728509828237414,0.04320983957757295,0.08058466762304306
415,-0.23582617038984977,0.0723635011132605,0.033178478479385376
416,1.504760794744975,2.3225616665979754,-0.01923450268805027
417,1.3219633399276214,1.6538765958258488,0.03593200445175171
418,0.4842113422872119,0.09187780715014685,0.1810978204011917
419,-0.1974463244723236,0.2619953420090438,0.31440848112106323
420,0.6641942976066745,0.09441098987423512,0.35693058371543884
421,0.49450572063341725,0.01751860123854538,0.36214786767959595
422,0.4218755029335484,0.005546048669569126,0.34740370512008667
423,0.35363543597992886,0.001026244967989919,0.32160037755966187
424,-0.45913591309223534,0.5600207457169519,0.28920942544937134
425,-0.5140704741396318,0.5185023464622825,0.20600059628486633
426,-0.23031728009670507,0.09395458835433367,0.07620284706354141
427,0.43952149829684173,0.24457935633253458,-0.05502815172076225
428,0.7877595331018638,0.8139235214803924,-0.11441756784915924
429,2.3154314957574784,5.692182645348723,-0.07039805501699448
430,2.195841368654121,4.231890289903039,0.13868549466133118
431,2.412626983062351,3.917223229593036,0.4334293603897095
432,1.3624407986597453,0.3985736394924415,0.7311139106750488
433,0.5946855342722691,0.11231435180247946,0.929818868637085
434,0.4238835553171567,0.31903839099624587,0.9887183904647827
435,0.617113168415137,0.09679601175200969,0.9282337427139282
436,0.45226228090894,0.12264509067119382,0.8024694919586182
437,0.4523454888300835,0.03784823339417622,0.646891713142395
438,0.38051789450281936,0.013052016041506954,0.4947633147239685
439,0.3750404374059338,9.338415415550633e-05,0.36537688970565796
440,0.4147755644556581,0.02086832329724885,0.27031683921813965
441,0.401352570093778,0.0347463254304087,0.21494890749454498
442,0.5389099187896816,0.11916529915695942,0.19370664656162262
443,0.5758285726677534,0.13731527380262268,0.20526781678199768
444,0.5486829147021973,0.09521506728442992,0.2401135265827179
445,1.093567475366731,0.6574882248597747,0.282710999250412
446,0.8220881840377863,0.2188000576564033,0.3543274998664856
447,0.4930978573065483,0.004265530668286198,0.42778682708740234
448,0.3856590968391026,0.006771908232814152,0.467950701713562
449,0.5120170867980447,0.002215038986914371,0.46495288610458374
450,0.4522501689764903,0.00023594284456162514,0.43688973784446716
451,0.5037530529358369,0.011648252620539678,0.39582598209381104
452,0.9360831625628353,0.33611434302813287,0.35632947087287903
453,0.9859648912541188,0.401676634519222,0.3521852493286133
454,1.261917805507397,0.7682531144461685,0.38541731238365173
455,-0.05199283939808472,0.2586350394947821,0.4565688967704773
456,0.612092114554674,0.02024194176377157,0.4698179364204407
457,0.8936623861712709,0.19392218155642246,0.453296422958374
458,1.5435677570954054,1.2120140234253698,0.4426526725292206
459,2.242996851168308,3.089487309102449,0.4853031039237976
460,2.2018060978186043,2.537613185902504,0.6088173389434814
461,0.7206701312889334,0.0028601615999659397,0.7741506099700928
462,0.34359266313292897,0.2741566090240139,0.8671923279762268
463,0.3571393538580883,0.24802551183172947,0.8551609516143799
464,0.36160232172167883,0.15947892446752163,0.7609504461288452
465,0.43609375465577255,0.034601403884101926,0.6221082806587219
466,0.8727839284595601,0.15463141927685645,0.47955191135406494
