,Global_intensity at scale: 5^4,mse,predicted
123,0.2651435694103307,0.00034725270610494094,0.24650885164737701
124,0.368188091442878,0.016110640262899826,0.24126039445400238
125,-0.597567317541062,0.6924683070291255,0.23457948863506317
126,1.8944084629891653,2.833659681731352,0.21106070280075073
127,0.8699055217848347,0.4307507147268829,0.21358950436115265
128,-0.31868535424196576,0.308436421111009,0.23668517172336578
129,0.8385735046006261,0.3438918985908658,0.2521505355834961
130,-0.4003916921576817,0.44969215732125056,0.2701992094516754
131,0.7846878371157165,0.26313148483775434,0.2717244029045105
132,1.4130838541765849,1.2990351048174897,0.2733316421508789
133,2.4390723651612016,4.605500034335455,0.2930294871330261
134,0.11901752374949615,0.053519247613745456,0.35035979747772217
135,-1.0733548026271227,2.1910464312944016,0.40686357021331787
136,1.0053624753872532,0.3382368304322069,0.423781156539917
137,-0.6549643317793747,1.1730128315671824,0.4280928373336792
138,-0.4673773840687478,0.7592753538100565,0.40398669242858887
139,-0.820537836382131,1.3776629304112176,0.3532010316848755
140,-0.7295129243900778,1.0105035384877952,0.2757251262664795
141,0.14292169203227648,0.0013656252596956407,0.17987605929374695
142,-0.6182302426668544,0.5045222198942577,0.09206703305244446
143,-0.7865047832337666,0.6331777563256433,0.009219890460371971
144,-0.8029811026151177,0.5341077197116412,-0.07215436547994614
145,-0.13947161802022237,0.00015740187172264689,-0.15201760828495026
146,-0.16553661507432696,0.002486285372484412,-0.21539928019046783
147,-1.3041583257642437,1.0937438224938754,-0.25833624601364136
148,-1.2822799344545812,0.9559336367052367,-0.3045613467693329
149,-1.3102356566835944,0.9005174714499516,-0.3612796664237976
150,-1.3009170826072567,0.7612342970565567,-0.42842966318130493
151,-1.3014572898000878,0.6392576145662798,-0.5019214153289795
152,-1.2901129387506332,0.5087538022299241,-0.5768431425094604
153,-1.304023273966036,0.42950335920334576,-0.6486582159996033
154,-1.3001067718180102,0.3429600623857419,-0.7144788503646851
155,-1.3115861746656725,0.29063719091414464,-0.7724784016609192
156,-1.3276573386524002,0.2555400277216322,-0.8221476674079895
157,-0.6005384571016334,0.06936545892650615,-0.8639116883277893
158,0.6603051309663373,2.386511370440126,-0.884528636932373
159,1.4916840007335221,5.523516424871249,-0.8585322499275208
160,-0.9307401037196916,0.02561055253925776,-0.7707071304321289
161,0.22705896231573197,0.8136778105828041,-0.674981951713562
162,0.5301151974940235,1.2178054291098643,-0.5734270215034485
163,0.3183539779042014,0.6142496193620617,-0.4653868079185486
164,0.30890035202965604,0.44550598155894133,-0.35856199264526367
165,0.188569199826511,0.1999485362435012,-0.2585868537425995
166,1.0808564305854103,1.5676359202388146,-0.17119625210762024
167,-0.18592943660370373,0.010788178478072293,-0.08206328004598618
168,0.7183774041956897,0.53225920575995,-0.011183563619852066
169,1.2881609408343748,1.5289372820442593,0.051658906042575836
170,-0.15257164244637844,0.07469203129399822,0.12072678655385971
171,0.2790539046257332,0.01118928198639578,0.17327450215816498
172,0.20612593359352424,1.0779884955338603e-05,0.2094092071056366
173,0.8746323347221081,0.41545371371724815,0.23007534444332123
174,-0.4278072071938641,0.45970472941759155,0.2502080798149109
175,2.4694590197579545,4.917629524142462,0.25188612937927246
176,-0.3623070850630838,0.4150172298954931,0.2819112241268158
177,0.5113429975431399,0.042690384727556506,0.3047264814376831
178,1.013870738674345,0.47923932570420735,0.3215996026992798
179,-0.13460975328474178,0.2279538995378939,0.3428354263305664
180,0.11820721296025007,0.054221768130775595,0.3510628938674927
181,-0.2754687788154714,0.38560832189532573,0.34550490975379944
182,1.114349276540944,0.6290263775243455,0.3212374448776245
183,-0.2411656220706919,0.2990423907795214,0.30568206310272217
184,0.4829821199195032,0.03942049570405116,0.2844361662864685
185,1.0831523111549421,0.6673583828520658,0.2662322521209717
186,0.47447385663241226,0.043643865872712705,0.2655627131462097
187,0.12563506186167833,0.022079393816923715,0.27422642707824707
188,-0.05587455492959745,0.11312861103557806,0.28047141432762146
189,2.0532293776815327,3.1575527420279728,0.2762789726257324
190,-0.9543741684060555,1.5676337212834242,0.2976776361465454
191,1.5242314841015994,1.4959456087660867,0.30114293098449707
192,0.2513682859931346,0.004157544207211998,0.3158473074436188
193,0.2459662140648234,0.00694870548488898,0.3293251097202301
194,1.22536185466775,0.790983229270756,0.33598947525024414
195,0.1893795106157578,0.0264431742337855,0.3519930839538574
196,-0.5814961535543347,0.8935953902616769,0.3638055920600891
197,-0.4772361653379169,0.6875278349197301,0.35193681716918945
198,0.5848111757681803,0.07319903206882397,0.31425797939300537
199,0.07269475696422309,0.0411117636933424,0.275455117225647
200,1.3440723852924021,1.2241940556575308,0.23763935267925262
201,1.6353791140266154,1.9871101571259,0.22573016583919525
202,-0.14703451871985895,0.15771271457407365,0.25009608268737793
203,-0.06667869878622096,0.117553006345695,0.27618134021759033
204,-0.42443091223866924,0.5102079455042101,0.28985750675201416
205,1.862131083217503,2.501704344446891,0.2804533839225769
206,-0.5389548371188791,0.6859357190817267,0.2892575263977051
207,4.28705364593756,16.000557676159247,0.2869839370250702
208,0.34806537350991634,4.435138823043522e-05,0.3414056897163391
209,-0.5101888041006192,0.8423813395895202,0.4076245427131653
210,0.18127640272328951,0.07123636359966955,0.4481778144836426
211,1.0060377343782918,0.2952018607090245,0.4627129137516022
212,0.16534029053476992,0.09289431237273009,0.4701259732246399
213,-0.1594592841549761,0.38991322437781356,0.46497103571891785
214,-0.2822213687258613,0.5233321641555546,0.44119563698768616
215,0.1283360978258343,0.07254741366363099,0.3976823687553406
216,1.194840148272789,0.7202933121918561,0.34613919258117676
217,2.399637240084525,4.350272136903272,0.31390663981437683
218,0.7863084586942097,0.20876806032022052,0.3293970227241516
219,1.1531091426265803,0.6168043074430491,0.3677402436733246
220,0.11820721296024969,0.0907669777700302,0.4194827973842621
221,2.6852717932940102,4.953308616386002,0.4596688151359558
222,-0.3978257079917337,0.8425991999587015,0.520106315612793
223,3.3922679569118164,8.021498334949836,0.5600429773330688
224,0.8761179045023931,0.06411085074344397,0.6229166984558105
225,0.21085274653079691,0.2246977857283307,0.6848757266998291
226,0.9715995258353042,0.06142776480305413,0.7237532734870911
227,0.21976616521251127,0.27624639062945255,0.7453576326370239
228,0.5811647772165699,0.026152348784177992,0.7428816556930542
229,-0.14838503670193712,0.7599361910527914,0.723358154296875
230,0.42680057186506026,0.06455221147248519,0.680871844291687
231,0.7683465695325735,0.019829312239025135,0.6275299787521362
232,0.5769781714721283,8.978892846626041e-07,0.5779257416725159
233,1.5778470479900943,1.086530382832711,0.5354793667793274
234,-0.22036764514669133,0.5456500503577701,0.5183136463165283
235,0.7819868011515609,0.08007993681841842,0.4990028142929077
236,0.013542069349208718,0.22131566010823375,0.4839840531349182
237,1.3204383206060382,0.7365504286874464,0.4622131586074829
238,-0.43901650644511103,0.7967510141206982,0.45359259843826294
239,0.6526071784684935,0.04803922947467187,0.43342864513397217
240,0.9765964423689928,0.31753334107874626,0.41309547424316406
241,-0.48398875524830687,0.7882846781014228,0.4038652181625366
242,1.2530474733003483,0.7580352634883938,0.38239526748657227
243,0.14521757260180865,0.05171802522536389,0.37263354659080505
244,0.06621227065024884,0.08819224641758804,0.3631840646266937
245,0.3548179634203061,4.9936615184711926e-05,0.3477513790130615
246,0.43868513010734683,0.011719644011479348,0.3304278254508972
247,1.5112665114736525,1.4303846852297073,0.31527960300445557
248,0.05122152104918363,0.0738350249938496,0.32294753193855286
249,2.694050160177518,5.580244339910438,0.3317960798740387
250,-0.22212331852339254,0.3583844298193127,0.37652885913848877
251,1.5243665358998082,1.2294121324496972,0.4155779480934143
252,0.19086508039604316,0.07293328462655663,0.46092671155929565
253,1.101721933408515,0.37012188589653444,0.4933454990386963
254,0.6299184763695839,0.011743998023352091,0.5215487480163574
255,4.361129557254536,14.588728718372664,0.5416101217269897
256,1.6680616491929015,1.1274056509259143,0.606268048286438
257,0.0482503814886118,0.41245458762150544,0.690476655960083
258,0.26149717085871993,0.24275782184626388,0.7542017698287964
259,-0.2537254393040168,1.0798190334031652,0.7854179739952087
260,0.4893295544352699,0.0818347213626184,0.7753972411155701
261,0.7669960515504953,0.0007371840394449224,0.7398449182510376
262,0.5371378910008286,0.025199150461100057,0.6958802938461304
263,0.23367650042791416,0.17289759391552095,0.6494860649108887
264,-0.029809557875493248,0.39578096953093217,0.5993016958236694
265,1.3452878514762725,0.6457327345667979,0.5417128801345825
266,-0.5334177133923597,1.072364687247319,0.5021327137947083
267,0.32470141241996775,0.017195802763792935,0.45583418011665344
268,0.4216686035331646,0.0001431246452383941,0.40970513224601746
269,0.8935395864711996,0.2743510112150177,0.3697543144226074
270,0.034069942676793794,0.09784113837292127,0.34686562418937683
271,0.04946584767248204,0.07726215357971138,0.327426552772522
272,1.9694972627926992,2.7683444885961235,0.30566298961639404
273,-0.8538956305394563,1.364382058418929,0.31417202949523926
274,1.9039971406619194,2.538971202596337,0.3105821907520294
275,0.43692945673064526,0.011815398356692788,0.3282307982444763
276,0.40276135178407313,0.002637297870755211,0.3514067232608795
277,-0.2830316795151083,0.428036125396681,0.37121301889419556
278,0.03096375131801441,0.1161164567800021,0.37172240018844604
279,0.009625567201182503,0.11943719420669871,0.3552224338054657
280,-0.47791142432895584,0.6459872189030083,0.3258218765258789
281,1.9438374211332181,2.7714153742469767,0.2790805697441101
282,1.298965084690999,1.07573547935844,0.26178839802742004
283,1.8291784444548005,2.4103873802513243,0.2766362130641937
284,0.7109495552942607,0.14769904945517404,0.3266332149505615
285,1.226982476246245,0.7062083651770432,0.386620432138443
286,1.7804247453017872,1.7663737597298617,0.4513747990131378
287,-0.38026897422472045,0.8194412966764906,0.524960994720459
288,2.561024138942841,3.960394479517366,0.5709501504898071
289,1.5654222825549775,0.8856558359152881,0.6243293881416321
290,4.944553325512209,18.165913980554624,0.6824043393135071
291,0.07688136270866479,0.4966963212077029,0.7816482186317444
292,2.0148746669905195,1.317299392148786,0.8671380281448364
293,1.0599234018632022,0.013925918320517193,0.9419152736663818
294,-1.1104940471342661,4.435456328267837,0.9955582618713379
295,2.2135358621541847,1.4886829961564463,0.993419885635376
296,1.062759489625566,0.007032701336087192,0.978898286819458
297,2.8769102949508722,3.682754747796724,0.9578598141670227
298,0.24623631766123927,0.5079961987407998,0.9589748382568359
299,0.6083101886563368,0.11942328151346512,0.9538869261741638
300,1.5281479862496263,0.35081037996800546,0.935855507850647
301,0.7748290558465477,0.020734360030896407,0.9188233613967896
302,1.3460981622655193,0.2008434590525643,0.8979425430297852
303,-0.0657333361987662,0.8957265679047791,0.8806949853897095
304,2.9614527206289516,4.466540349826514,0.848033607006073
305,-0.024137382350765447,0.7477204596830832,0.8405709266662598
306,0.661520597150208,0.02751410728012947,0.8273943662643433
307,0.7825270083443918,0.0005642988613854261,0.8062819838523865
308,-0.0672189059790523,0.7185409344059682,0.7804490327835083
309,1.2075350173043213,0.2199401748284103,0.7385572195053101
310,-0.5340929723833987,1.524423091101047,0.7005823254585266
311,1.6234945557843297,0.9557168490187639,0.6458868384361267
312,-0.13798604823993701,0.5541034203904956,0.6063951849937439
313,1.7492277799157863,1.404238750129554,0.564221978187561
314,1.66076885208968,1.2447258241447658,0.5450960397720337
315,0.7187150336912088,0.02695855706870937,0.5545244216918945
316,0.06189061310759921,0.26210635630275514,0.5738538503646851
317,-0.662662284277219,1.5486510296646767,0.5817857980728149
318,3.0593652743296023,6.2566441154848045,0.5580368041992188
319,0.2362424845938622,0.10613025414011096,0.562018871307373
320,2.921477388359444,5.535990497910896,0.568608820438385
321,0.5914287138803624,0.00026878871996667103,0.6078234910964966
322,-0.13636542666144336,0.6187893634292494,0.6502662301063538
323,1.7801546417053715,1.2332669854767815,0.6696290969848633
324,0.002872977290793138,0.4710999880327483,0.6892402172088623
325,0.5194461054356082,0.02922904661864503,0.6904111504554749
326,-0.5789301693883865,1.5757709454244497,0.6763669848442078
327,0.7113547106888838,0.006207589703071621,0.6325664520263672
328,-0.27479351982443284,0.73285185840401,0.581274151802063
329,1.2173937985734908,0.4900733952597484,0.5173413753509521
330,1.1736370159541643,0.49671488450840656,0.4688569903373718
331,0.006654427640611048,0.19249440803486373,0.4453962743282318
332,0.2694652269529799,0.02458295431720956,0.4262547492980957
333,-0.5658301449622304,0.9460597819529522,0.4068259000778198
334,3.274502788874619,8.433956613289634,0.37037527561187744
335,-0.8584873916785214,1.532642375939363,0.3795119524002075
336,1.7954154949028518,1.9978250828337478,0.3819710910320282
337,0.3945231920933973,6.693586603355804e-05,0.4027046263217926
338,-0.7635459775384416,1.4121332464225496,0.42478615045547485
339,1.3555517881400643,0.8763396486049043,0.41942164301872253
340,0.37602109573892967,0.0016841686453350194,0.4170597195625305
341,1.3817518369923767,0.9380825756430895,0.41320520639419556
342,0.41802220498155346,3.09234455841752e-05,0.42358309030532837
343,1.1085420492180078,0.45311803949323204,0.4354016184806824
344,0.9029932123457449,0.20117458813253125,0.454468309879303
345,0.7299918588415597,0.0634881743829873,0.4780232608318329
346,0.9413479230367583,0.1942941633946297,0.5005598068237305
347,-0.09355400662957236,0.3800960702485145,0.5229653120040894
348,-0.0186002586242467,0.2981575681599684,0.5274378061294556
349,0.010300826192221777,0.2501391255046444,0.510439932346344
350,3.1333736597474737,7.065997493384537,0.4751792550086975
351,0.3070096268547469,0.029688201138005372,0.4793122708797455
352,3.7489397559786024,10.596741494669041,0.493676096200943
353,1.8895465982536843,1.7808431085498149,0.5550642609596252
354,-0.5574569334733471,1.4383791409212416,0.6418675184249878
355,2.025543759048934,1.752911475110778,0.7015681266784668
356,-0.11448703535178048,0.755308110834776,0.7545976042747498
357,0.3799375978869555,0.15813352960206373,0.7775976657867432
358,0.3698087130213713,0.16204213767182407,0.7723532915115356
359,0.27230131471534386,0.22315225351711654,0.7446912527084351
360,0.24731673204690158,0.20486584965323784,0.6999378204345703
361,0.5907534548893232,0.002821499920344727,0.6438712477684021
362,2.5534612382432034,3.8618849705525444,0.5882933139801025
363,-0.26007287381978295,0.6919140972661919,0.5717408657073975
364,0.3309137951375265,0.05127758379473723,0.5573593378067017
365,-0.21631609120045756,0.570361994645674,0.5389070510864258
366,0.41856241217438556,0.007529229114176276,0.5053335428237915
367,-0.4799372013020729,0.8960730485896411,0.46667414903640747
368,-0.6130982743349583,1.0522985354969683,0.4127177596092224
369,1.4997871086259897,1.3446234466481943,0.34020811319351196
370,0.6690834978498444,0.14198989093557499,0.2922680377960205
371,1.6590131787129792,1.9333813631367887,0.26855233311653137
372,-0.20375627396713245,0.2360170150941086,0.28205955028533936
373,1.6035068896495754,1.7042741399957086,0.2980283796787262
374,-0.14662936332523552,0.22978425177398373,0.3327288031578064
375,0.8229074960085228,0.21583725133084622,0.3583246171474457
376,0.09889480581653486,0.07967116162601755,0.3811556100845337
377,0.01624310531336469,0.14059538164155905,0.3912036120891571
378,0.8558601347712239,0.22203315674600166,0.3846561908721924
379,-0.3783782490498113,0.5724580802402787,0.37823134660720825
380,0.97308509561559,0.3798007194860433,0.35680535435676575
381,-0.1433881201682482,0.23528881663011833,0.3416776657104492
382,1.4563004296030797,1.2892309959706045,0.32085734605789185
383,-0.10557361667006612,0.1807139550961193,0.31953102350234985
384,1.8726651234777103,2.4206866121147055,0.3168095350265503
385,2.003260212344648,2.770270510065335,0.33884724974632263
386,-1.0297330718060052,2.023454938227594,0.3927488923072815
387,2.412467160914266,3.957442041438916,0.42313510179519653
388,-0.047231239844298945,0.2653270122491251,0.46786779165267944
389,0.22597854793007005,0.0746027997875452,0.49911367893218994
390,-0.18565933300728824,0.48528793826059713,0.5109667778015137
391,0.6000720289656609,0.010648306818867307,0.4968813955783844
392,1.0599234018632022,0.3445028455210117,0.47297975420951843
393,-0.7446387257893505,1.443292205369446,0.45673224329948425
394,2.1772069284362874,3.080203635392012,0.42215603590011597
395,-0.3307049642824597,0.5540251464868187,0.4136236906051636
396,1.4383385404414424,1.0742432871112593,0.40188145637512207
397,0.5222821931979714,0.01346529575945558,0.40624213218688965
398,0.6366710662799739,0.0486430389604451,0.41611939668655396
399,-0.2064573099312884,0.40213188627453333,0.4276813864707947
400,1.5177489977876255,1.1966936518234088,0.423814058303833
401,1.9786807850708288,2.3973151900252274,0.43035420775413513
402,-0.4278072071938637,0.7940304485389698,0.4632766544818878
403,1.9249301693841274,2.0783788325859875,0.4832718074321747
404,0.22462802994799225,0.08421503464109545,0.5148262977600098
405,0.4485439113765152,0.007950040602410814,0.5377069115638733
406,-0.1855242812090803,0.5378125021233616,0.547832727432251
407,0.07228960156959968,0.2136387856607478,0.5345003604888916
408,0.564283302440596,0.00388689396165251,0.5019383430480957
409,-0.7020974093538952,1.3623988174811494,0.46512100100517273
410,1.0005006106517726,0.349967912744215,0.4089197516441345
411,0.5541544175750109,0.03660239353617054,0.36283689737319946
412,0.5632028880549332,0.05404404961146241,0.3307291269302368
413,-0.011037357924610131,0.10462777326376244,0.31242480874061584
414,0.5301151974940235,0.05518145810792908,0.2952078580856323
415,-0.3990411741756039,0.4663283270201115,0.28384119272232056
416,-1.3044284293606594,2.4547927570000976,0.262349396944046
417,-1.3146923660244518,2.3212610165191188,0.20887614786624908
418,-1.3121263818585038,2.0528926779629217,0.1206655353307724
419,0.19316096096557536,0.0353326058486196,0.005191267002373934
420,-0.12434581662094961,0.0007780372824968526,-0.096452496945858
421,-1.3163129876029454,1.305878173151318,-0.17356272041797638
422,-1.3614202882043487,1.2394677026880971,-0.248106449842453
423,-1.4045018118326351,1.158194818002343,-0.32830721139907837
424,0.9453994769829924,1.8508710276271376,-0.41506773233413696
425,-1.3412975702713874,0.7787339711096544,-0.4588385224342346
426,-0.67117054756431,0.031823368230147385,-0.4927794933319092
427,-1.064711487541824,0.29973561578538654,-0.5172303318977356
428,-1.3063191545355686,0.5848516503104174,-0.5415632128715515
429,-1.3111810192710491,0.5441545005956849,-0.5735127329826355
430,-1.3106408120782178,0.48550946514677884,-0.6138557195663452
431,-1.254054108629152,0.3527174276172257,-0.6601539254188538
432,-1.3483202637781926,0.4101235484319373,-0.7079113721847534
433,-0.3906679626867207,0.13316419392882736,-0.7555846571922302
434,1.4349622454862478,4.918463115769419,-0.7827985882759094
435,-0.3462359210763561,0.1632272168405469,-0.7502498030662537
436,0.36872829863570894,1.1203172903229137,-0.6897221207618713
437,0.9443190625973295,2.402810077357001,-0.6057809591293335
438,-0.393639102247292,0.010548155244782899,-0.49634331464767456
439,0.09754428783445705,0.24109054256051307,-0.39346542954444885
440,1.0770749802355923,1.9013368466053346,-0.3018147349357605
441,-0.4476598215304099,0.05871366126142697,-0.20535080134868622
442,1.6093141169725105,3.0230719057615536,-0.12938421964645386
443,-0.13798604823993665,0.008774257763789825,-0.04431504011154175
444,-0.5057320947597618,0.2831034417825364,0.026342563331127167
445,0.814939439914262,0.559530901793275,0.06692145764827728
446,-0.5656950931640227,0.4433416567820216,0.10014396905899048
447,2.1900368492660283,4.325493860779966,0.1102546826004982
448,-1.1306167650672276,1.6266134058411763,0.1447707861661911
449,0.4575923818564379,0.08978582552035273,0.1579495519399643
450,0.11267008923373019,0.002593174121673734,0.16359330713748932
451,-0.1127313619750789,0.07574980578394853,0.1624954640865326
452,2.0021797979589855,3.4231796943264294,0.15199610590934753
453,0.14089591505915902,0.0009278680653315488,0.17135684192180634
454,-0.45873406898344893,0.4306068236393664,0.19747231900691986
455,-0.6669839418198685,0.7650267179276892,0.20767411589622498
456,0.18384238688923832,5.106772653627417e-05,0.19098855555057526
457,0.26500851761212274,0.010147090366469973,0.16427575051784515
458,0.29431475782321426,0.024191325780162292,0.1387791484594345
459,1.2199597827394388,1.2096246769014445,0.12013039737939835
460,-0.38486073536378557,0.26191381648942574,0.12691442668437958
461,-0.6629323878736346,0.6321185565374678,0.13212645053863525
462,-0.579065221186594,0.4876110474805288,0.11922629922628403
463,2.1411480983148072,4.2218484980539985,0.08643437176942825
464,-0.5813611017561265,0.448372616803826,0.0882452130317688
465,2.0567407244349347,3.8668574130112243,0.0903080627322197
466,-0.3323255858609534,0.2103342635342036,0.12629655003547668
467,-0.06127662685790939,0.04897905350618753,0.16003549098968506
468,0.954042792068291,0.5976470279381109,0.18096645176410675
469,0.10564739572692534,0.00991740985372259,0.2052335888147354
470,0.2662239837959926,0.001872025427724152,0.2229570746421814
471,-0.27411826083339397,0.25785362051181027,0.23367463052272797
472,3.6889528429237385e-05,0.05205435398300166,0.22819112241268158
473,-0.6579354713399462,0.7547017973277257,0.21080027520656586
474,0.15224026610861388,0.00044749031474929183,0.17339423298835754
475,0.37277985258194274,0.05767943555280738,0.13261441886425018
